Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
WCAD,Structural data from agricultural censuses,840,United States of America,6200,Percentage of total area,270062,Holdings operated under other forms of tenure,1930,1930,%,6.43,A,Official figure,Includes holdings operated by managers. Includes Alaska and Hawaii
WCAD,Structural data from agricultural censuses,840,United States of America,60850,Number,270062,Holdings operated under other forms of tenure,1930,1930,No,56131.0,A,Official figure,Includes holdings operated by managers. Includes Alaska and Hawaii
WCAD,Structural data from agricultural censuses,840,United States of America,6201,Percent of total number,270062,Holdings operated under other forms of tenure,1930,1930,%,0.89,A,Official figure,Includes holdings operated by managers. Includes Alaska and Hawaii
WCAD,Structural data from agricultural censuses,840,United States of America,50260,Area,270033,Holdings with land size 2-<5,2000,2002,ha,540430.0,I,Value imputed by a receiving agency,<5 ha.
WCAD,Structural data from agricultural censuses,840,United States of America,50260,Area,270036,Holdings with land size 5-<10,2000,2002,ha,1446884.0,I,Value imputed by a receiving agency,
WCAD,Structural data from agricultural censuses,840,United States of America,50260,Area,270037,Holdings with land size 10-<20,2000,2002,ha,4214923.0,I,Value imputed by a receiving agency,
WCAD,Structural data from agricultural censuses,840,United States of America,50260,Area,270038,Holdings with land size 20-<50,2000,2002,ha,14879051.0,I,Value imputed by a receiving agency,
WCAD,Structural data from agricultural censuses,840,United States of America,50260,Area,270039,Holdings with land size 50-<100,2000,2002,ha,24204526.0,I,Value imputed by a receiving agency,
WCAD,Structural data from agricultural censuses,840,United States of America,50260,Area,2700300,Holdings with land size 100-<200,2000,2002,ha,34303773.0,I,Value imputed by a receiving agency,
WCAD,Structural data from agricultural censuses,840,United States of America,50260,Area,2700301,Holdings with land size 200-<500,2000,2002,ha,62327929.0,I,Value imputed by a receiving agency,
WCAD,Structural data from agricultural censuses,840,United States of America,50260,Area,2700302,Holdings with land size 500-<1000,2000,2002,ha,237794635.0,I,Value imputed by a receiving agency,
